title,price,subtitle,city
3-комнатная квартира · 69.5 м² · 4/4 этаж,26 500 000 〒,Амангельды 1 — Микрорайон Жас Оркен,Петропавловск
3-комнатная квартира · 96.1 м² · 4/5 этаж,31 232 500 〒,Таншолпан,Петропавловск
2-комнатная квартира · 51 м² · 2/10 этаж,20 900 000 〒,жукова 9,Петропавловск
2-комнатная квартира · 44 м² · 2/5 этаж,21 000 000 〒,Гашека 11 — рядом магазин северный,Петропавловск
3-комнатная квартира · 85 м² · 5/5 этаж,28 400 000 〒,интернациональная 4г,Петропавловск
2-комнатная квартира · 63.5 м² · 1/5 этаж,24 000 000 〒,И.Ибраева 21,Петропавловск
2-комнатная квартира · 54 м² · 4/5 этаж,21 000 000 〒,Шухова 36,Петропавловск
2-комнатная квартира · 53.9 м² · 9/9 этаж,22 638 000 〒,Партизанская,Петропавловск
3-комнатная квартира · 84.7 м² · 5/5 этаж,33 033 000 〒,Жамбыла,Петропавловск
2-комнатная квартира · 59 м² · 2/9 этаж,25 000 000 〒,Жамбыла — Старая мечеть,Петропавловск
2-комнатная квартира · 69.3 м² · 3/5 этаж,25 294 500 〒,Набережная,Петропавловск
3-комнатная квартира · 96.4 м² · 3/5 этаж,35 186 000 〒,Набережная,Петропавловск
3-комнатная квартира · 93.6 м² · 3/5 этаж,34 164 000 〒,Набережная,Петропавловск
3-комнатная квартира · 88 м² · 2/5 этаж,32 120 000 〒,Набережная,Петропавловск
3-комнатная квартира · 60 м² · 5/5 этаж,18 700 000 〒,карима сутющева,Петропавловск
1-комнатная квартира · 39.97 м²,от 13 190 100 〒,Генерала Дюсенова 304,Павлодар
3-комнатная квартира · 69.33 м²,от 20 799 000 〒,Генерала Дюсенова 304,Павлодар
2-комнатная квартира · 52.93 м²,от 15 879 000 〒,Генерала Дюсенова 304,Павлодар
1-комнатная квартира · 34.4 м² · 8/9 этаж,14 500 000 〒,Назарбаева 34 — Bayanmall,Павлодар
3-комнатная квартира · 67.9 м² · 6/6 этаж,20 000 000 〒,Малайсары батыра 17,Павлодар
4-комнатная квартира · 61.5 м² · 3/5 этаж,29 000 000 〒,Академика Чокина 94 — Рядом 9-той школы лицея,Павлодар
2-комнатная квартира · 50.7 м² · 6/9 этаж,21 000 000 〒,улица Камзина 169 — Торговый Центр  Караван,Павлодар
3-комнатная квартира · 71 м² · 3/5 этаж,32 000 000 〒,"кривенко 87 — Мечеть,  Артур",Павлодар
2-комнатная квартира · 43 м² · 4/5 этаж,18 500 000 〒,Бухар Жырау 1 — Район Пединститута,Павлодар
5-комнатная квартира · 100 м²,50 000 000 〒,Академика Чокина 38,Павлодар
2-комнатная квартира · 51 м² · 1/10 этаж,19 500 000 〒,Ломова — За Сургутом,Павлодар
1-комнатная квартира · 31.8 м² · 1/5 этаж,12 000 000 〒,Каирбаева 72,Павлодар
4-комнатная квартира · 95 м² · 5/9 этаж,40 000 000 〒,Махур Жусупа 40 — Центрального Парка,Павлодар
2-комнатная квартира · 52.6 м² · 5/10 этаж,19 500 000 〒,М. Жумабаева 4 — проспект Назарбаева- Катаева,Павлодар
1-комнатная квартира · 34 м² · 7/9 этаж,14 300 000 〒,Назарбаева 42,Павлодар
1-комнатная квартира · 33.7 м² · 7/9 этаж,13 800 000 〒,Камзина 74,Павлодар
1-комнатная квартира · 33.3 м² · 3/9 этаж,12 800 000 〒,Камзина 74,Павлодар
2-комнатная квартира · 47 м² · 4/5 этаж,24 000 000 〒,Амангельды 47/1,Павлодар
2-комнатная квартира · 50.6 м² · 2/10 этаж,25 000 000 〒,Ломова 177,Павлодар
3-комнатная квартира · 162.2 м² · 9/17 этаж,72 000 000 〒,Торайгырова 1/2,Павлодар
1-комнатная квартира · 27 м² · 4/5 этаж,7 900 000 〒,Елгина 47,Павлодар
3-комнатная квартира · 62 м² · 1/5 этаж,21 000 000 〒,Гагарина 70 — Камзина-гагарина,Павлодар
1-комнатная квартира · 40 м² · 8/9 этаж,18 500 000 〒,Майры 27/2,Павлодар
2-комнатная квартира · 52 м² · 1/9 этаж,17 100 000 〒,М.Жусупа — 1 мая-Кайрбаева,Павлодар
2-комнатная квартира · 50.4 м² · 2/10 этаж,21 500 000 〒,"Н. Назарбаева 204 — Технодом,  Сулпак, 12 Месяцев",Павлодар
3-комнатная квартира · 58.3 м² · 5/5 этаж,16 800 000 〒,Лермонтова 102 — Лермонтова - пр.Назарбаева,Павлодар
2-комнатная квартира · 73.1 м² · 9/9 этаж,45 500 000 〒,Камзина 41/1 — Возле спорткомплекса Баянтау,Павлодар
3-комнатная квартира · 67.3 м² · 5/9 этаж,28 850 000 〒,Малайсары батыр 4,Павлодар
3-комнатная квартира · 70 м² · 1/5 этаж,35 000 000 〒,Торайгырова 73 — Торайгырова Бектурова,Павлодар
1-комнатная квартира · 35 м² · 2/10 этаж,22 500 000 〒,"Луначарского 49 — Ипотека, Жилстрой. р-он Квазара",Павлодар
3-комнатная квартира · 80 м² · 3/9 этаж,46 900 000 〒,Камзина 41/3,Павлодар
2-комнатная квартира · 57 м² · 8/10 этаж,28 500 000 〒,Камзина 41/1,Павлодар
